period,product,market,speed,bundle,package,packageType,price,price_market_speed_bundle_package_packageType
2021-08-08,Optimum Business,,,1P,VIDEO,Entertainment Preferred,94.99,__1P_VIDEO_Entertainment Preferred
2021-08-08,Optimum Business,,100.0,2P,"OOL, OV",,,"_100.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,100.0,2P,"VIDEO, OOL",Broadcast Basic,,"_100.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,100.0,2P,"VIDEO, OOL",Business Choice,,"_100.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,100.0,2P,"VIDEO, OOL",Business Value,,"_100.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,100.0,2P,"VIDEO, OOL",Business Preferred,,"_100.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,100.0,2P,"VIDEO, OOL",Entertainment Value,,"_100.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,100.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_100.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,150.0,2P,"OOL, OV",,,"_150.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,150.0,2P,"VIDEO, OOL",Broadcast Basic,,"_150.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,150.0,2P,"VIDEO, OOL",Business Choice,,"_150.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,150.0,2P,"VIDEO, OOL",Business Value,,"_150.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,150.0,2P,"VIDEO, OOL",Business Preferred,,"_150.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,150.0,2P,"VIDEO, OOL",Entertainment Value,,"_150.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,150.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_150.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,150.0,2P,"OOL, OV",PROMOTION: AMEX Gift Card,,"_150.0_2P_OOL, OV_PROMOTION: AMEX Gift Card"
2021-08-08,Optimum Business,,150.0,2P,"OOL, OV",PROMOTION: Amazon Prime Membership,,"_150.0_2P_OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,150.0,2P,"OOL, OV",PROMOTION: Business Premier Protection & Support,,"_150.0_2P_OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,200.0,2P,"OOL, OV",,,"_200.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,200.0,2P,"VIDEO, OOL",Broadcast Basic,,"_200.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,200.0,2P,"VIDEO, OOL",Business Choice,,"_200.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,200.0,2P,"VIDEO, OOL",Business Value,,"_200.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,200.0,2P,"VIDEO, OOL",Business Preferred,,"_200.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,200.0,2P,"VIDEO, OOL",Entertainment Value,,"_200.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,200.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_200.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,200.0,2P,"OOL, OV",PROMOTION: Amazon Prime Membership,,"_200.0_2P_OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,250.0,2P,"OOL, OV",,,"_250.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,250.0,2P,"VIDEO, OOL",Broadcast Basic,,"_250.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,250.0,2P,"VIDEO, OOL",Business Choice,,"_250.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,250.0,2P,"VIDEO, OOL",Business Value,,"_250.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,250.0,2P,"VIDEO, OOL",Business Preferred,,"_250.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,250.0,2P,"VIDEO, OOL",Entertainment Value,,"_250.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,250.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_250.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,250.0,2P,"OOL, OV",PROMOTION: Amazon Prime Membership,,"_250.0_2P_OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,250.0,2P,"OOL, OV",PROMOTION: Business Premier Protection & Support,,"_250.0_2P_OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,300.0,2P,"OOL, OV",,74.9,"_300.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Broadcast Basic,59.9,"_300.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Business Choice,84.9,"_300.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Business Value,124.94,"_300.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Business Preferred,134.94,"_300.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Entertainment Basic,65.9,"_300.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Entertainment Value,124.94,"_300.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,300.0,2P,"VIDEO, OOL",Entertainment Preferred,134.94,"_300.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,300.0,2P,"OOL, OV",PROMOTION: AMEX Gift Card,,"_300.0_2P_OOL, OV_PROMOTION: AMEX Gift Card"
2021-08-08,Optimum Business,,300.0,2P,"OOL, OV",PROMOTION: Amazon Gift Card,,"_300.0_2P_OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,300.0,2P,"OOL, OV",PROMOTION: Visa Gift Card,-200.0,"_300.0_2P_OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,350.0,2P,"OOL, OV",,,"_350.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,350.0,2P,"VIDEO, OOL",Broadcast Basic,,"_350.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,350.0,2P,"VIDEO, OOL",Business Choice,,"_350.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,350.0,2P,"VIDEO, OOL",Business Value,,"_350.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,350.0,2P,"VIDEO, OOL",Business Preferred,,"_350.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,350.0,2P,"VIDEO, OOL",Entertainment Value,,"_350.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,350.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_350.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,350.0,2P,"OOL, OV",PROMOTION: Amazon Prime Membership,,"_350.0_2P_OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,350.0,2P,"OOL, OV",PROMOTION: Business Premier Protection & Support,,"_350.0_2P_OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,450.0,2P,"OOL, OV",,,"_450.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,450.0,2P,"VIDEO, OOL",Broadcast Basic,,"_450.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,450.0,2P,"VIDEO, OOL",Business Choice,,"_450.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,450.0,2P,"VIDEO, OOL",Business Value,,"_450.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,450.0,2P,"VIDEO, OOL",Business Preferred,,"_450.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,450.0,2P,"VIDEO, OOL",Entertainment Value,,"_450.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,450.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_450.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,450.0,2P,"OOL, OV",PROMOTION: Amazon Prime Membership,,"_450.0_2P_OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,450.0,2P,"OOL, OV",PROMOTION: Business Premier Protection & Support,,"_450.0_2P_OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,500.0,2P,"OOL, OV",,109.9,"_500.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Broadcast Basic,114.9,"_500.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Business Choice,139.9,"_500.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Business Value,179.94,"_500.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Business Preferred,189.94,"_500.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Entertainment Basic,120.9,"_500.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Entertainment Value,179.94,"_500.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,500.0,2P,"VIDEO, OOL",Entertainment Preferred,189.94,"_500.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,500.0,2P,"OOL, OV",PROMOTION: AMEX Gift Card,,"_500.0_2P_OOL, OV_PROMOTION: AMEX Gift Card"
2021-08-08,Optimum Business,,500.0,2P,"OOL, OV",PROMOTION: Amazon Gift Card,,"_500.0_2P_OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,500.0,2P,"OOL, OV",PROMOTION: Visa Gift Card,-400.0,"_500.0_2P_OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,700.0,2P,"OOL, OV",,,"_700.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,700.0,2P,"VIDEO, OOL",Broadcast Basic,,"_700.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,700.0,2P,"VIDEO, OOL",Business Choice,,"_700.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,700.0,2P,"VIDEO, OOL",Business Value,,"_700.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,700.0,2P,"VIDEO, OOL",Business Preferred,,"_700.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,700.0,2P,"VIDEO, OOL",Entertainment Value,,"_700.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,700.0,2P,"VIDEO, OOL",Entertainment Preferred,,"_700.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,700.0,2P,"OOL, OV",PROMOTION: Visa Gift Card,,"_700.0_2P_OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,700.0,2P,"OOL, OV",PROMOTION: Amazon Gift Card,,"_700.0_2P_OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,940.0,2P,"OOL, OV",,204.9,"_940.0_2P_OOL, OV_"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Broadcast Basic,219.9,"_940.0_2P_VIDEO, OOL_Broadcast Basic"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Business Choice,244.90000000000003,"_940.0_2P_VIDEO, OOL_Business Choice"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Business Value,284.94,"_940.0_2P_VIDEO, OOL_Business Value"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Business Preferred,294.94,"_940.0_2P_VIDEO, OOL_Business Preferred"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Entertainment Basic,225.9,"_940.0_2P_VIDEO, OOL_Entertainment Basic"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Entertainment Value,284.94,"_940.0_2P_VIDEO, OOL_Entertainment Value"
2021-08-08,Optimum Business,,940.0,2P,"VIDEO, OOL",Entertainment Preferred,294.94,"_940.0_2P_VIDEO, OOL_Entertainment Preferred"
2021-08-08,Optimum Business,,940.0,2P,"OOL, OV",PROMOTION: Amazon Gift Card,,"_940.0_2P_OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,940.0,2P,"OOL, OV",PROMOTION: Visa Gift Card,-600.0,"_940.0_2P_OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,100.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_100.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,100.0,3P,"VIDEO, OOL, OV",Business Choice,,"_100.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,100.0,3P,"VIDEO, OOL, OV",Business Value,,"_100.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,100.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_100.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,100.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_100.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,100.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_100.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_150.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",Business Choice,,"_150.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",Business Value,,"_150.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_150.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_150.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_150.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",PROMOTION: AMEX Gift Card,,"_150.0_3P_VIDEO, OOL, OV_PROMOTION: AMEX Gift Card"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Prime Membership,,"_150.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,150.0,3P,"VIDEO, OOL, OV",PROMOTION: Business Premier Protection & Support,,"_150.0_3P_VIDEO, OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_200.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",Business Choice,,"_200.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",Business Value,,"_200.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_200.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_200.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_200.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,200.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Prime Membership,,"_200.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_250.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",Business Choice,,"_250.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",Business Value,,"_250.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_250.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_250.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_250.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Prime Membership,,"_250.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,250.0,3P,"VIDEO, OOL, OV",PROMOTION: Business Premier Protection & Support,,"_250.0_3P_VIDEO, OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Broadcast Basic,94.85,"_300.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Business Choice,119.85,"_300.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Business Value,159.89,"_300.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Business Preferred,169.89,"_300.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Entertainment Basic,100.85,"_300.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Entertainment Value,159.89,"_300.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,169.89,"_300.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",PROMOTION: AMEX Gift Card,,"_300.0_3P_VIDEO, OOL, OV_PROMOTION: AMEX Gift Card"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Gift Card,,"_300.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,300.0,3P,"VIDEO, OOL, OV",PROMOTION: Visa Gift Card,-200.0,"_300.0_3P_VIDEO, OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_350.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",Business Choice,,"_350.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",Business Value,,"_350.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_350.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_350.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_350.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Prime Membership,,"_350.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,350.0,3P,"VIDEO, OOL, OV",PROMOTION: Business Premier Protection & Support,,"_350.0_3P_VIDEO, OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_450.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",Business Choice,,"_450.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",Business Value,,"_450.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_450.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_450.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_450.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Prime Membership,,"_450.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Prime Membership"
2021-08-08,Optimum Business,,450.0,3P,"VIDEO, OOL, OV",PROMOTION: Business Premier Protection & Support,,"_450.0_3P_VIDEO, OOL, OV_PROMOTION: Business Premier Protection & Support"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Broadcast Basic,129.85,"_500.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Business Choice,154.85,"_500.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Business Value,194.89,"_500.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Business Preferred,204.89,"_500.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Entertainment Basic,135.85,"_500.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Entertainment Value,194.89,"_500.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,204.89,"_500.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",PROMOTION: AMEX Gift Card,,"_500.0_3P_VIDEO, OOL, OV_PROMOTION: AMEX Gift Card"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Gift Card,,"_500.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,500.0,3P,"VIDEO, OOL, OV",PROMOTION: Visa Gift Card,-400.0,"_500.0_3P_VIDEO, OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",Broadcast Basic,,"_700.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",Business Choice,,"_700.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",Business Value,,"_700.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",Business Preferred,,"_700.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",Entertainment Value,,"_700.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,,"_700.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",PROMOTION: Visa Gift Card,,"_700.0_3P_VIDEO, OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Optimum Business,,700.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Gift Card,,"_700.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Broadcast Basic,224.85,"_940.0_3P_VIDEO, OOL, OV_Broadcast Basic"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Business Choice,249.85000000000002,"_940.0_3P_VIDEO, OOL, OV_Business Choice"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Business Value,289.89,"_940.0_3P_VIDEO, OOL, OV_Business Value"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Business Preferred,299.89,"_940.0_3P_VIDEO, OOL, OV_Business Preferred"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Entertainment Basic,230.85,"_940.0_3P_VIDEO, OOL, OV_Entertainment Basic"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Entertainment Value,289.89,"_940.0_3P_VIDEO, OOL, OV_Entertainment Value"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",Entertainment Preferred,299.89,"_940.0_3P_VIDEO, OOL, OV_Entertainment Preferred"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",PROMOTION: Amazon Gift Card,,"_940.0_3P_VIDEO, OOL, OV_PROMOTION: Amazon Gift Card"
2021-08-08,Optimum Business,,940.0,3P,"VIDEO, OOL, OV",PROMOTION: Visa Gift Card,-600.0,"_940.0_3P_VIDEO, OOL, OV_PROMOTION: Visa Gift Card"
2021-08-08,Suddenlink Business ,400 Markets,100.0,1P,OOL,,44.95,400 Markets_100.0_1P_OOL_
2021-08-08,Suddenlink Business ,400 Markets,100.0,2P,"OOL, OV",,59.900000000000006,"400 Markets_100.0_2P_OOL, OV_"
2021-08-08,Suddenlink Business ,400 Markets,100.0,2P,"VIDEO, OOL",Business Basic,90.9,"400 Markets_100.0_2P_VIDEO, OOL_Business Basic"
