"brand","dma","period","gross_add"
"Suddenlink","ABILENE, TX",2017-07-16,9
"Suddenlink","ABILENE, TX",2017-07-23,8
"Suddenlink","ABILENE, TX",2017-07-30,11
"Suddenlink","ABILENE, TX",2017-08-06,11
"Suddenlink","ABILENE, TX",2017-08-13,15
"Suddenlink","ABILENE, TX",2017-08-20,9
"Suddenlink","ABILENE, TX",2017-08-27,14
"Suddenlink","ABILENE, TX",2017-09-03,9
"Suddenlink","ABILENE, TX",2017-09-10,13
"Suddenlink","ABILENE, TX",2017-09-17,10
"Suddenlink","ABILENE, TX",2017-09-24,10
"Suddenlink","ABILENE, TX",2017-10-01,7
"Suddenlink","ABILENE, TX",2017-10-08,6
"Suddenlink","ABILENE, TX",2017-10-15,13
"Suddenlink","ABILENE, TX",2017-10-22,15
"Suddenlink","ABILENE, TX",2017-10-29,14
"Suddenlink","ABILENE, TX",2017-11-05,12
"Suddenlink","ABILENE, TX",2017-11-12,6
"Suddenlink","ABILENE, TX",2017-11-19,3
"Suddenlink","ABILENE, TX",2017-11-26,9
"Suddenlink","ABILENE, TX",2017-12-03,12
"Suddenlink","ABILENE, TX",2017-12-10,14
"Suddenlink","ABILENE, TX",2017-12-17,13
"Suddenlink","ABILENE, TX",2017-12-24,9
"Suddenlink","ABILENE, TX",2017-12-31,7
"Suddenlink","ABILENE, TX",2018-01-07,8
"Suddenlink","ABILENE, TX",2018-01-14,13
"Suddenlink","ABILENE, TX",2018-01-21,12
"Suddenlink","ABILENE, TX",2018-01-28,11
"Suddenlink","ABILENE, TX",2018-02-04,13
"Suddenlink","ABILENE, TX",2018-02-11,17
"Suddenlink","ABILENE, TX",2018-02-18,6
"Suddenlink","ABILENE, TX",2018-02-25,11
"Suddenlink","ABILENE, TX",2018-03-04,7
"Suddenlink","ABILENE, TX",2018-03-11,13
"Suddenlink","ABILENE, TX",2018-03-18,15
"Suddenlink","ABILENE, TX",2018-03-25,11
"Suddenlink","ABILENE, TX",2018-04-01,13
"Suddenlink","ABILENE, TX",2018-04-08,16
"Suddenlink","ABILENE, TX",2018-04-15,16
"Suddenlink","ABILENE, TX",2018-04-22,8
"Suddenlink","ABILENE, TX",2018-04-29,14
"Suddenlink","ABILENE, TX",2018-05-06,12
"Suddenlink","ABILENE, TX",2018-05-13,23
"Suddenlink","ABILENE, TX",2018-05-20,13
"Suddenlink","ABILENE, TX",2018-05-27,10
"Suddenlink","ABILENE, TX",2018-06-03,13
"Suddenlink","ABILENE, TX",2018-06-10,10
"Suddenlink","ABILENE, TX",2018-06-17,11
"Suddenlink","ABILENE, TX",2018-06-24,17
"Suddenlink","ABILENE, TX",2018-07-01,9
"Suddenlink","ABILENE, TX",2018-07-08,20
"Suddenlink","ABILENE, TX",2018-07-15,7
"Suddenlink","ABILENE, TX",2018-07-22,15
"Suddenlink","ABILENE, TX",2018-07-29,11
"Suddenlink","ABILENE, TX",2018-08-05,14
"Suddenlink","ABILENE, TX",2018-08-12,12
"Suddenlink","ABILENE, TX",2018-08-19,11
"Suddenlink","ABILENE, TX",2018-08-26,14
"Suddenlink","ABILENE, TX",2018-09-02,11
"Suddenlink","ABILENE, TX",2018-09-09,14
"Suddenlink","ABILENE, TX",2018-09-16,16
"Suddenlink","ABILENE, TX",2018-09-23,18
"Suddenlink","ABILENE, TX",2018-09-30,10
"Suddenlink","ABILENE, TX",2018-10-07,17
"Suddenlink","ABILENE, TX",2018-10-14,12
"Suddenlink","ABILENE, TX",2018-10-21,13
"Suddenlink","ABILENE, TX",2018-10-28,13
"Suddenlink","ABILENE, TX",2018-11-04,21
"Suddenlink","ABILENE, TX",2018-11-11,17
"Suddenlink","ABILENE, TX",2018-11-18,6
"Suddenlink","ABILENE, TX",2018-11-25,13
"Suddenlink","ABILENE, TX",2018-12-02,12
"Suddenlink","ABILENE, TX",2018-12-09,12
"Suddenlink","ABILENE, TX",2018-12-16,10
"Suddenlink","ABILENE, TX",2018-12-23,9
"Suddenlink","ABILENE, TX",2018-12-30,10
"Suddenlink","ABILENE, TX",2019-01-06,10
"Suddenlink","ABILENE, TX",2019-01-13,13
"Suddenlink","ABILENE, TX",2019-01-20,12
"Suddenlink","ABILENE, TX",2019-01-27,15
"Suddenlink","ABILENE, TX",2019-02-03,14
"Suddenlink","ABILENE, TX",2019-02-10,10
"Suddenlink","ABILENE, TX",2019-02-17,13
"Suddenlink","ABILENE, TX",2019-02-24,18
"Suddenlink","ABILENE, TX",2019-03-03,15
"Suddenlink","ABILENE, TX",2019-03-10,18
"Suddenlink","ABILENE, TX",2019-03-17,16
"Suddenlink","ABILENE, TX",2019-03-24,28
"Suddenlink","ABILENE, TX",2019-03-31,17
"Suddenlink","ABILENE, TX",2019-04-07,16
"Suddenlink","ABILENE, TX",2019-04-14,13
"Suddenlink","ABILENE, TX",2019-04-21,20
"Suddenlink","ABILENE, TX",2019-04-28,11
"Suddenlink","ABILENE, TX",2019-05-05,10
"Suddenlink","ABILENE, TX",2019-05-12,18
"Suddenlink","ABILENE, TX",2019-05-19,15
"Suddenlink","ABILENE, TX",2019-05-26,9
"Suddenlink","ABILENE, TX",2019-06-02,23
"Suddenlink","ABILENE, TX",2019-06-09,16
"Suddenlink","ABILENE, TX",2019-06-16,13
"Suddenlink","ABILENE, TX",2019-06-23,18
"Suddenlink","ABILENE, TX",2019-06-30,7
"Suddenlink","ABILENE, TX",2019-07-07,13
"Suddenlink","ABILENE, TX",2019-07-14,10
"Suddenlink","ABILENE, TX",2019-07-21,9
"Suddenlink","ABILENE, TX",2019-07-28,18
"Suddenlink","ABILENE, TX",2019-08-04,14
"Suddenlink","ABILENE, TX",2019-08-11,10
"Suddenlink","ABILENE, TX",2019-08-18,13
"Suddenlink","ABILENE, TX",2019-08-25,20
"Suddenlink","ABILENE, TX",2019-09-01,14
"Suddenlink","ABILENE, TX",2019-09-08,15
"Suddenlink","ABILENE, TX",2019-09-15,18
"Suddenlink","ABILENE, TX",2019-09-22,13
"Suddenlink","ABILENE, TX",2019-09-29,15
"Suddenlink","ABILENE, TX",2019-10-06,13
"Suddenlink","ABILENE, TX",2019-10-13,15
"Suddenlink","ABILENE, TX",2019-10-20,21
"Suddenlink","ABILENE, TX",2019-10-27,11
"Suddenlink","ABILENE, TX",2019-11-03,20
"Suddenlink","ABILENE, TX",2019-11-10,14
"Suddenlink","ABILENE, TX",2019-11-17,14
"Suddenlink","ABILENE, TX",2019-11-24,7
"Suddenlink","ABILENE, TX",2019-12-01,7
"Suddenlink","ABILENE, TX",2019-12-08,9
"Suddenlink","ABILENE, TX",2019-12-15,11
"Suddenlink","ABILENE, TX",2019-12-22,3
"Suddenlink","ABILENE, TX",2019-12-29,8
"Suddenlink","ABILENE, TX",2020-01-05,9
"Suddenlink","ABILENE, TX",2020-01-12,15
"Suddenlink","ABILENE, TX",2020-01-19,9
"Suddenlink","ABILENE, TX",2020-01-26,13
"Suddenlink","ABILENE, TX",2020-02-02,14
"Suddenlink","ABILENE, TX",2020-02-09,8
"Suddenlink","ABILENE, TX",2020-02-16,10
"Suddenlink","ABILENE, TX",2020-02-23,18
"Suddenlink","ABILENE, TX",2020-03-01,6
"Suddenlink","ABILENE, TX",2020-03-08,14
"Suddenlink","ABILENE, TX",2020-03-15,7
"Suddenlink","ABILENE, TX",2020-03-22,9
"Suddenlink","ABILENE, TX",2020-03-29,11
"Suddenlink","ABILENE, TX",2020-04-05,7
"Suddenlink","ABILENE, TX",2020-04-12,6
"Suddenlink","ABILENE, TX",2020-04-19,5
"Suddenlink","ABILENE, TX",2020-04-26,9
"Suddenlink","ABILENE, TX",2020-05-03,15
"Suddenlink","ABILENE, TX",2020-05-10,10
"Suddenlink","ABILENE, TX",2020-05-17,11
"Suddenlink","ABILENE, TX",2020-05-24,6
"Suddenlink","ABILENE, TX",2020-05-31,17
"Suddenlink","ABILENE, TX",2020-06-07,14
"Suddenlink","ABILENE, TX",2020-06-14,10
"Suddenlink","ABILENE, TX",2020-06-21,13
"Suddenlink","ABILENE, TX",2020-06-28,11
"Suddenlink","ABILENE, TX",2020-07-05,9
"Suddenlink","ABILENE, TX",2020-07-12,10
"Suddenlink","ABILENE, TX",2020-07-19,16
"Suddenlink","ABILENE, TX",2020-07-26,15
"Suddenlink","ABILENE, TX",2020-08-02,16
"Suddenlink","ABILENE, TX",2020-08-09,8
"Suddenlink","ABILENE, TX",2020-08-16,8
"Suddenlink","ABILENE, TX",2020-08-23,13
"Suddenlink","ABILENE, TX",2020-08-30,16
"Suddenlink","ABILENE, TX",2020-09-06,13
"Suddenlink","ABILENE, TX",2020-09-13,8
"Suddenlink","ABILENE, TX",2020-09-20,8
"Suddenlink","ABILENE, TX",2020-09-27,15
"Suddenlink","ABILENE, TX",2020-10-04,16
"Suddenlink","ABILENE, TX",2020-10-11,15
"Suddenlink","ABILENE, TX",2020-10-18,18
"Suddenlink","ABILENE, TX",2020-10-25,15
"Suddenlink","ABILENE, TX",2020-11-01,19
"Suddenlink","ABILENE, TX",2020-11-08,10
"Suddenlink","ABILENE, TX",2020-11-15,13
"Suddenlink","ABILENE, TX",2020-11-22,6
"Suddenlink","ABILENE, TX",2020-11-29,12
"Suddenlink","ABILENE, TX",2020-12-06,10
"Suddenlink","ABILENE, TX",2020-12-13,9
"Suddenlink","ABILENE, TX",2020-12-20,6
"Suddenlink","ABILENE, TX",2020-12-27,11
"Suddenlink","ABILENE, TX",2021-01-03,8
"Suddenlink","ABILENE, TX",2021-01-10,6
"Suddenlink","ABILENE, TX",2021-01-17,8
"Suddenlink","ABILENE, TX",2021-01-24,18
"Suddenlink","ABILENE, TX",2021-01-31,19
"Suddenlink","ABILENE, TX",2021-02-07,13
"Suddenlink","ABILENE, TX",2021-02-14,3
"Suddenlink","ABILENE, TX",2021-02-21,14
"Suddenlink","ABILENE, TX",2021-02-28,10
"Suddenlink","ABILENE, TX",2021-03-07,7
"Suddenlink","ABILENE, TX",2021-03-14,21
"Suddenlink","ABILENE, TX",2021-03-21,9
"Suddenlink","ABILENE, TX",2021-03-28,12
"Suddenlink","ABILENE, TX",2021-04-04,9
"Suddenlink","ABILENE, TX",2021-04-11,11
"Suddenlink","ABILENE, TX",2021-04-18,13
"Suddenlink","ABILENE, TX",2021-04-25,14
"Suddenlink","ABILENE, TX",2021-05-02,14
"Suddenlink","ABILENE, TX",2021-05-09,10
"Suddenlink","ABILENE, TX",2021-05-16,12
"Suddenlink","ABILENE, TX",2021-05-23,16
"Suddenlink","ABILENE, TX",2021-05-30,7
"Suddenlink","ABILENE, TX",2021-06-06,7
"Suddenlink","ABILENE, TX",2021-06-13,10
"Suddenlink","ABILENE, TX",2021-06-20,12
"Suddenlink","ABILENE, TX",2021-06-27,12
"Suddenlink","ABILENE, TX",2021-07-04,15
"Suddenlink","ABILENE, TX",2021-07-11,7
"Suddenlink","ABILENE, TX",2021-07-18,13
"Suddenlink","ABILENE, TX",2021-07-25,21
"Suddenlink","ABILENE, TX",2021-08-01,4
"Suddenlink","ABILENE, TX",2021-08-08,8
"Suddenlink","ABILENE, TX",2021-08-15,9
"Suddenlink","ABILENE, TX",2021-08-22,21
"Suddenlink","ABILENE, TX",2021-08-29,24
"Suddenlink","ABILENE, TX",2021-09-05,13
"Suddenlink","ABILENE, TX",2021-09-12,8
"Suddenlink","ABILENE, TX",2021-09-19,17
"Suddenlink","ALEXANDRIA, LA",2016-01-03,11
"Suddenlink","ALEXANDRIA, LA",2016-01-10,15
"Suddenlink","ALEXANDRIA, LA",2016-01-17,11
"Suddenlink","ALEXANDRIA, LA",2016-01-24,13
"Suddenlink","ALEXANDRIA, LA",2016-01-31,13
"Suddenlink","ALEXANDRIA, LA",2016-02-07,13
"Suddenlink","ALEXANDRIA, LA",2016-02-14,8
"Suddenlink","ALEXANDRIA, LA",2016-02-21,16
"Suddenlink","ALEXANDRIA, LA",2016-02-28,13
"Suddenlink","ALEXANDRIA, LA",2016-03-06,11
"Suddenlink","ALEXANDRIA, LA",2016-03-13,14
"Suddenlink","ALEXANDRIA, LA",2016-03-20,16
"Suddenlink","ALEXANDRIA, LA",2016-03-27,12
"Suddenlink","ALEXANDRIA, LA",2016-04-03,10
"Suddenlink","ALEXANDRIA, LA",2016-04-10,12
"Suddenlink","ALEXANDRIA, LA",2016-04-17,8
"Suddenlink","ALEXANDRIA, LA",2016-04-24,16
"Suddenlink","ALEXANDRIA, LA",2016-05-01,11
"Suddenlink","ALEXANDRIA, LA",2016-05-08,9
"Suddenlink","ALEXANDRIA, LA",2016-05-15,14
"Suddenlink","ALEXANDRIA, LA",2016-05-22,11
"Suddenlink","ALEXANDRIA, LA",2016-05-29,10
"Suddenlink","ALEXANDRIA, LA",2016-06-05,6
"Suddenlink","ALEXANDRIA, LA",2016-06-12,9
"Suddenlink","ALEXANDRIA, LA",2016-06-19,10
"Suddenlink","ALEXANDRIA, LA",2016-06-26,7
"Suddenlink","ALEXANDRIA, LA",2016-07-03,7
"Suddenlink","ALEXANDRIA, LA",2016-07-10,14
"Suddenlink","ALEXANDRIA, LA",2016-07-17,14
"Suddenlink","ALEXANDRIA, LA",2016-07-24,20
"Suddenlink","ALEXANDRIA, LA",2016-07-31,11
"Suddenlink","ALEXANDRIA, LA",2016-08-07,12
"Suddenlink","ALEXANDRIA, LA",2016-08-14,11
"Suddenlink","ALEXANDRIA, LA",2016-08-21,10
"Suddenlink","ALEXANDRIA, LA",2016-08-28,18
"Suddenlink","ALEXANDRIA, LA",2016-09-04,13
"Suddenlink","ALEXANDRIA, LA",2016-09-11,11
"Suddenlink","ALEXANDRIA, LA",2016-09-18,15
"Suddenlink","ALEXANDRIA, LA",2016-09-25,20
"Suddenlink","ALEXANDRIA, LA",2016-10-02,7
"Suddenlink","ALEXANDRIA, LA",2016-10-09,11
"Suddenlink","ALEXANDRIA, LA",2016-10-16,11
"Suddenlink","ALEXANDRIA, LA",2016-10-23,14
"Suddenlink","ALEXANDRIA, LA",2016-10-30,13
"Suddenlink","ALEXANDRIA, LA",2016-11-06,10
"Suddenlink","ALEXANDRIA, LA",2016-11-13,10
"Suddenlink","ALEXANDRIA, LA",2016-11-20,4
"Suddenlink","ALEXANDRIA, LA",2016-11-27,15
"Suddenlink","ALEXANDRIA, LA",2016-12-04,21
"Suddenlink","ALEXANDRIA, LA",2016-12-11,9
"Suddenlink","ALEXANDRIA, LA",2016-12-18,8
"Suddenlink","ALEXANDRIA, LA",2016-12-25,5
"Suddenlink","ALEXANDRIA, LA",2017-01-01,4
"Suddenlink","ALEXANDRIA, LA",2017-01-08,14
"Suddenlink","ALEXANDRIA, LA",2017-01-15,11
"Suddenlink","ALEXANDRIA, LA",2017-01-22,14
"Suddenlink","ALEXANDRIA, LA",2017-01-29,13
"Suddenlink","ALEXANDRIA, LA",2017-02-05,14
"Suddenlink","ALEXANDRIA, LA",2017-02-12,14
"Suddenlink","ALEXANDRIA, LA",2017-02-19,13
"Suddenlink","ALEXANDRIA, LA",2017-02-26,15
"Suddenlink","ALEXANDRIA, LA",2017-03-05,13
"Suddenlink","ALEXANDRIA, LA",2017-03-12,13
"Suddenlink","ALEXANDRIA, LA",2017-03-19,12
"Suddenlink","ALEXANDRIA, LA",2017-03-26,17
"Suddenlink","ALEXANDRIA, LA",2017-04-02,12
"Suddenlink","ALEXANDRIA, LA",2017-04-09,5
"Suddenlink","ALEXANDRIA, LA",2017-04-16,15
"Suddenlink","ALEXANDRIA, LA",2017-04-23,13
"Suddenlink","ALEXANDRIA, LA",2017-04-30,13
"Suddenlink","ALEXANDRIA, LA",2017-05-07,12
"Suddenlink","ALEXANDRIA, LA",2017-05-14,14
"Suddenlink","ALEXANDRIA, LA",2017-05-21,8
"Suddenlink","ALEXANDRIA, LA",2017-05-28,7
"Suddenlink","ALEXANDRIA, LA",2017-06-04,13
"Suddenlink","ALEXANDRIA, LA",2017-06-11,12
"Suddenlink","ALEXANDRIA, LA",2017-06-18,8
"Suddenlink","ALEXANDRIA, LA",2017-06-25,11
"Suddenlink","ALEXANDRIA, LA",2017-07-02,9
"Suddenlink","ALEXANDRIA, LA",2017-07-09,4
"Suddenlink","ALEXANDRIA, LA",2017-07-16,6
"Suddenlink","ALEXANDRIA, LA",2017-07-23,13
"Suddenlink","ALEXANDRIA, LA",2017-07-30,13
"Suddenlink","ALEXANDRIA, LA",2017-08-06,12
"Suddenlink","ALEXANDRIA, LA",2017-08-13,7
"Suddenlink","ALEXANDRIA, LA",2017-08-20,20
"Suddenlink","ALEXANDRIA, LA",2017-08-27,18
"Suddenlink","ALEXANDRIA, LA",2017-09-03,19
"Suddenlink","ALEXANDRIA, LA",2017-09-10,27
"Suddenlink","ALEXANDRIA, LA",2017-09-17,19
"Suddenlink","ALEXANDRIA, LA",2017-09-24,25
"Suddenlink","ALEXANDRIA, LA",2017-10-01,12
"Suddenlink","ALEXANDRIA, LA",2017-10-08,12
"Suddenlink","ALEXANDRIA, LA",2017-10-15,13
"Suddenlink","ALEXANDRIA, LA",2017-10-22,13
"Suddenlink","ALEXANDRIA, LA",2017-10-29,14
"Suddenlink","ALEXANDRIA, LA",2017-11-05,16
"Suddenlink","ALEXANDRIA, LA",2017-11-12,10
"Suddenlink","ALEXANDRIA, LA",2017-11-19,4
"Suddenlink","ALEXANDRIA, LA",2017-11-26,13
"Suddenlink","ALEXANDRIA, LA",2017-12-03,10
"Suddenlink","ALEXANDRIA, LA",2017-12-10,14
"Suddenlink","ALEXANDRIA, LA",2017-12-17,11
"Suddenlink","ALEXANDRIA, LA",2017-12-24,11
"Suddenlink","ALEXANDRIA, LA",2017-12-31,5
"Suddenlink","ALEXANDRIA, LA",2018-01-07,12
"Suddenlink","ALEXANDRIA, LA",2018-01-14,11
"Suddenlink","ALEXANDRIA, LA",2018-01-21,11
"Suddenlink","ALEXANDRIA, LA",2018-01-28,15
"Suddenlink","ALEXANDRIA, LA",2018-02-04,6
"Suddenlink","ALEXANDRIA, LA",2018-02-11,12
"Suddenlink","ALEXANDRIA, LA",2018-02-18,14
"Suddenlink","ALEXANDRIA, LA",2018-02-25,10
"Suddenlink","ALEXANDRIA, LA",2018-03-04,14
"Suddenlink","ALEXANDRIA, LA",2018-03-11,9
"Suddenlink","ALEXANDRIA, LA",2018-03-18,11
"Suddenlink","ALEXANDRIA, LA",2018-03-25,8
"Suddenlink","ALEXANDRIA, LA",2018-04-01,10
"Suddenlink","ALEXANDRIA, LA",2018-04-08,16
"Suddenlink","ALEXANDRIA, LA",2018-04-15,11
"Suddenlink","ALEXANDRIA, LA",2018-04-22,6
"Suddenlink","ALEXANDRIA, LA",2018-04-29,15
"Suddenlink","ALEXANDRIA, LA",2018-05-06,19
"Suddenlink","ALEXANDRIA, LA",2018-05-13,11
"Suddenlink","ALEXANDRIA, LA",2018-05-20,12
"Suddenlink","ALEXANDRIA, LA",2018-05-27,10
"Suddenlink","ALEXANDRIA, LA",2018-06-03,9
"Suddenlink","ALEXANDRIA, LA",2018-06-10,6
"Suddenlink","ALEXANDRIA, LA",2018-06-17,9
"Suddenlink","ALEXANDRIA, LA",2018-06-24,16
"Suddenlink","ALEXANDRIA, LA",2018-07-01,8
"Suddenlink","ALEXANDRIA, LA",2018-07-08,23
"Suddenlink","ALEXANDRIA, LA",2018-07-15,13
"Suddenlink","ALEXANDRIA, LA",2018-07-22,10
"Suddenlink","ALEXANDRIA, LA",2018-07-29,5
"Suddenlink","ALEXANDRIA, LA",2018-08-05,16
"Suddenlink","ALEXANDRIA, LA",2018-08-12,4
"Suddenlink","ALEXANDRIA, LA",2018-08-19,6
"Suddenlink","ALEXANDRIA, LA",2018-08-26,12
"Suddenlink","ALEXANDRIA, LA",2018-09-02,10
"Suddenlink","ALEXANDRIA, LA",2018-09-09,22
"Suddenlink","ALEXANDRIA, LA",2018-09-16,8
"Suddenlink","ALEXANDRIA, LA",2018-09-23,10
"Suddenlink","ALEXANDRIA, LA",2018-09-30,6
"Suddenlink","ALEXANDRIA, LA",2018-10-07,9
"Suddenlink","ALEXANDRIA, LA",2018-10-14,7
"Suddenlink","ALEXANDRIA, LA",2018-10-21,7
"Suddenlink","ALEXANDRIA, LA",2018-10-28,16
"Suddenlink","ALEXANDRIA, LA",2018-11-04,9
"Suddenlink","ALEXANDRIA, LA",2018-11-11,10
"Suddenlink","ALEXANDRIA, LA",2018-11-18,8
"Suddenlink","ALEXANDRIA, LA",2018-11-25,13
"Suddenlink","ALEXANDRIA, LA",2018-12-02,8
"Suddenlink","ALEXANDRIA, LA",2018-12-09,11
"Suddenlink","ALEXANDRIA, LA",2018-12-16,16
"Suddenlink","ALEXANDRIA, LA",2018-12-23,4
"Suddenlink","ALEXANDRIA, LA",2018-12-30,4
"Suddenlink","ALEXANDRIA, LA",2019-01-06,13
"Suddenlink","ALEXANDRIA, LA",2019-01-13,6
"Suddenlink","ALEXANDRIA, LA",2019-01-20,8
"Suddenlink","ALEXANDRIA, LA",2019-01-27,15
"Suddenlink","ALEXANDRIA, LA",2019-02-03,13
"Suddenlink","ALEXANDRIA, LA",2019-02-10,7
"Suddenlink","ALEXANDRIA, LA",2019-02-17,9
"Suddenlink","ALEXANDRIA, LA",2019-02-24,7
"Suddenlink","ALEXANDRIA, LA",2019-03-03,11
"Suddenlink","ALEXANDRIA, LA",2019-03-10,11
"Suddenlink","ALEXANDRIA, LA",2019-03-17,14
"Suddenlink","ALEXANDRIA, LA",2019-03-24,17
"Suddenlink","ALEXANDRIA, LA",2019-03-31,15
"Suddenlink","ALEXANDRIA, LA",2019-04-07,16
"Suddenlink","ALEXANDRIA, LA",2019-04-14,17
"Suddenlink","ALEXANDRIA, LA",2019-04-21,8
"Suddenlink","ALEXANDRIA, LA",2019-04-28,17
"Suddenlink","ALEXANDRIA, LA",2019-05-05,14
"Suddenlink","ALEXANDRIA, LA",2019-05-12,6
"Suddenlink","ALEXANDRIA, LA",2019-05-19,10
"Suddenlink","ALEXANDRIA, LA",2019-05-26,20
"Suddenlink","ALEXANDRIA, LA",2019-06-02,4
"Suddenlink","ALEXANDRIA, LA",2019-06-09,11
"Suddenlink","ALEXANDRIA, LA",2019-06-16,7
"Suddenlink","ALEXANDRIA, LA",2019-06-23,9
"Suddenlink","ALEXANDRIA, LA",2019-06-30,10
"Suddenlink","ALEXANDRIA, LA",2019-07-07,8
"Suddenlink","ALEXANDRIA, LA",2019-07-14,9
"Suddenlink","ALEXANDRIA, LA",2019-07-21,9
"Suddenlink","ALEXANDRIA, LA",2019-07-28,13
"Suddenlink","ALEXANDRIA, LA",2019-08-04,11
"Suddenlink","ALEXANDRIA, LA",2019-08-11,16
"Suddenlink","ALEXANDRIA, LA",2019-08-18,14
"Suddenlink","ALEXANDRIA, LA",2019-08-25,20
"Suddenlink","ALEXANDRIA, LA",2019-09-01,15
"Suddenlink","ALEXANDRIA, LA",2019-09-08,16
"Suddenlink","ALEXANDRIA, LA",2019-09-15,13
"Suddenlink","ALEXANDRIA, LA",2019-09-22,14
"Suddenlink","ALEXANDRIA, LA",2019-09-29,9
"Suddenlink","ALEXANDRIA, LA",2019-10-06,13
"Suddenlink","ALEXANDRIA, LA",2019-10-13,11
"Suddenlink","ALEXANDRIA, LA",2019-10-20,14
"Suddenlink","ALEXANDRIA, LA",2019-10-27,17
"Suddenlink","ALEXANDRIA, LA",2019-11-03,8
"Suddenlink","ALEXANDRIA, LA",2019-11-10,11
"Suddenlink","ALEXANDRIA, LA",2019-11-17,12
"Suddenlink","ALEXANDRIA, LA",2019-11-24,5
"Suddenlink","ALEXANDRIA, LA",2019-12-01,10
"Suddenlink","ALEXANDRIA, LA",2019-12-08,11
"Suddenlink","ALEXANDRIA, LA",2019-12-15,7
"Suddenlink","ALEXANDRIA, LA",2019-12-22,11
"Suddenlink","ALEXANDRIA, LA",2019-12-29,8
"Suddenlink","ALEXANDRIA, LA",2020-01-05,12
"Suddenlink","ALEXANDRIA, LA",2020-01-12,11
"Suddenlink","ALEXANDRIA, LA",2020-01-19,12
"Suddenlink","ALEXANDRIA, LA",2020-01-26,12
"Suddenlink","ALEXANDRIA, LA",2020-02-02,14
"Suddenlink","ALEXANDRIA, LA",2020-02-09,12
"Suddenlink","ALEXANDRIA, LA",2020-02-16,7
"Suddenlink","ALEXANDRIA, LA",2020-02-23,9
"Suddenlink","ALEXANDRIA, LA",2020-03-01,8
"Suddenlink","ALEXANDRIA, LA",2020-03-08,12
"Suddenlink","ALEXANDRIA, LA",2020-03-15,11
"Suddenlink","ALEXANDRIA, LA",2020-03-22,5
"Suddenlink","ALEXANDRIA, LA",2020-03-29,5
"Suddenlink","ALEXANDRIA, LA",2020-04-05,3
"Suddenlink","ALEXANDRIA, LA",2020-04-12,10
"Suddenlink","ALEXANDRIA, LA",2020-04-19,3
"Suddenlink","ALEXANDRIA, LA",2020-04-26,11
"Suddenlink","ALEXANDRIA, LA",2020-05-03,7
"Suddenlink","ALEXANDRIA, LA",2020-05-10,9
"Suddenlink","ALEXANDRIA, LA",2020-05-17,9
"Suddenlink","ALEXANDRIA, LA",2020-05-24,6
"Suddenlink","ALEXANDRIA, LA",2020-05-31,12
"Suddenlink","ALEXANDRIA, LA",2020-06-07,11
"Suddenlink","ALEXANDRIA, LA",2020-06-14,13
"Suddenlink","ALEXANDRIA, LA",2020-06-21,16
"Suddenlink","ALEXANDRIA, LA",2020-06-28,12
"Suddenlink","ALEXANDRIA, LA",2020-07-05,13
"Suddenlink","ALEXANDRIA, LA",2020-07-12,14
"Suddenlink","ALEXANDRIA, LA",2020-07-19,9
"Suddenlink","ALEXANDRIA, LA",2020-07-26,14
"Suddenlink","ALEXANDRIA, LA",2020-08-02,9
"Suddenlink","ALEXANDRIA, LA",2020-08-09,13
"Suddenlink","ALEXANDRIA, LA",2020-08-16,15
"Suddenlink","ALEXANDRIA, LA",2020-08-23,6
"Suddenlink","ALEXANDRIA, LA",2020-08-30,0
"Suddenlink","ALEXANDRIA, LA",2020-09-06,1
"Suddenlink","ALEXANDRIA, LA",2020-09-13,2
"Suddenlink","ALEXANDRIA, LA",2020-09-20,3
"Suddenlink","ALEXANDRIA, LA",2020-09-27,5
"Suddenlink","ALEXANDRIA, LA",2020-10-04,10
"Suddenlink","ALEXANDRIA, LA",2020-10-11,19
"Suddenlink","ALEXANDRIA, LA",2020-10-18,14
"Suddenlink","ALEXANDRIA, LA",2020-10-25,15
"Suddenlink","ALEXANDRIA, LA",2020-11-01,10
"Suddenlink","ALEXANDRIA, LA",2020-11-08,9
"Suddenlink","ALEXANDRIA, LA",2020-11-15,8
"Suddenlink","ALEXANDRIA, LA",2020-11-22,4
"Suddenlink","ALEXANDRIA, LA",2020-11-29,12
"Suddenlink","ALEXANDRIA, LA",2020-12-06,9
"Suddenlink","ALEXANDRIA, LA",2020-12-13,18
"Suddenlink","ALEXANDRIA, LA",2020-12-20,6
"Suddenlink","ALEXANDRIA, LA",2020-12-27,7
"Suddenlink","ALEXANDRIA, LA",2021-01-03,10
"Suddenlink","ALEXANDRIA, LA",2021-01-10,11
"Suddenlink","ALEXANDRIA, LA",2021-01-17,7
"Suddenlink","ALEXANDRIA, LA",2021-01-24,16
"Suddenlink","ALEXANDRIA, LA",2021-01-31,14
"Suddenlink","ALEXANDRIA, LA",2021-02-07,2
"Suddenlink","ALEXANDRIA, LA",2021-02-14,0
"Suddenlink","ALEXANDRIA, LA",2021-02-21,10
"Suddenlink","ALEXANDRIA, LA",2021-02-28,12
"Suddenlink","ALEXANDRIA, LA",2021-03-07,13
"Suddenlink","ALEXANDRIA, LA",2021-03-14,15
"Suddenlink","ALEXANDRIA, LA",2021-03-21,10
"Suddenlink","ALEXANDRIA, LA",2021-03-28,12
"Suddenlink","ALEXANDRIA, LA",2021-04-04,10
"Suddenlink","ALEXANDRIA, LA",2021-04-11,14
