"brand","period","dma","sales"
"Suddenlink",2018-07-08,"EUREKA, CA",5
"Suddenlink",2018-07-15,"EUREKA, CA",2
"Suddenlink",2018-07-22,"EUREKA, CA",9
"Suddenlink",2018-07-29,"EUREKA, CA",7
"Suddenlink",2018-08-05,"EUREKA, CA",7
"Suddenlink",2018-08-12,"EUREKA, CA",8
"Suddenlink",2018-08-19,"EUREKA, CA",9
"Suddenlink",2018-08-26,"EUREKA, CA",11
"Suddenlink",2018-09-02,"EUREKA, CA",8
"Suddenlink",2018-09-09,"EUREKA, CA",10
"Suddenlink",2018-09-16,"EUREKA, CA",10
"Suddenlink",2018-09-23,"EUREKA, CA",17
"Suddenlink",2018-09-30,"EUREKA, CA",18
"Suddenlink",2018-10-07,"EUREKA, CA",14
"Suddenlink",2018-10-14,"EUREKA, CA",13
"Suddenlink",2018-10-21,"EUREKA, CA",11
"Suddenlink",2018-10-28,"EUREKA, CA",13
"Suddenlink",2018-11-04,"EUREKA, CA",13
"Suddenlink",2018-11-11,"EUREKA, CA",9
"Suddenlink",2018-11-18,"EUREKA, CA",4
"Suddenlink",2018-11-25,"EUREKA, CA",10
"Suddenlink",2018-12-02,"EUREKA, CA",8
"Suddenlink",2018-12-09,"EUREKA, CA",13
"Suddenlink",2018-12-16,"EUREKA, CA",13
"Suddenlink",2018-12-23,"EUREKA, CA",5
"Suddenlink",2018-12-30,"EUREKA, CA",10
"Suddenlink",2019-01-06,"EUREKA, CA",5
"Suddenlink",2019-01-13,"EUREKA, CA",9
"Suddenlink",2019-01-20,"EUREKA, CA",10
"Suddenlink",2019-01-27,"EUREKA, CA",13
"Suddenlink",2019-02-03,"EUREKA, CA",13
"Suddenlink",2019-02-10,"EUREKA, CA",17
"Suddenlink",2019-02-17,"EUREKA, CA",13
"Suddenlink",2019-02-24,"EUREKA, CA",11
"Suddenlink",2019-03-03,"EUREKA, CA",9
"Suddenlink",2019-03-10,"EUREKA, CA",11
"Suddenlink",2019-03-17,"EUREKA, CA",9
"Suddenlink",2019-03-24,"EUREKA, CA",13
"Suddenlink",2019-03-31,"EUREKA, CA",12
"Suddenlink",2019-04-07,"EUREKA, CA",18
"Suddenlink",2019-04-14,"EUREKA, CA",11
"Suddenlink",2019-04-21,"EUREKA, CA",23
"Suddenlink",2019-04-28,"EUREKA, CA",10
"Suddenlink",2019-05-05,"EUREKA, CA",7
"Suddenlink",2019-05-12,"EUREKA, CA",9
"Suddenlink",2019-05-19,"EUREKA, CA",15
"Suddenlink",2019-05-26,"EUREKA, CA",10
"Suddenlink",2019-06-02,"EUREKA, CA",8
"Suddenlink",2019-06-09,"EUREKA, CA",18
"Suddenlink",2019-06-16,"EUREKA, CA",3
"Suddenlink",2019-06-23,"EUREKA, CA",9
"Suddenlink",2019-06-30,"EUREKA, CA",17
"Suddenlink",2019-07-07,"EUREKA, CA",11
"Suddenlink",2019-07-14,"EUREKA, CA",4
"Suddenlink",2019-07-21,"EUREKA, CA",7
"Suddenlink",2019-07-28,"EUREKA, CA",8
"Suddenlink",2019-08-04,"EUREKA, CA",12
"Suddenlink",2019-08-11,"EUREKA, CA",8
"Suddenlink",2019-08-18,"EUREKA, CA",9
"Suddenlink",2019-08-25,"EUREKA, CA",9
"Suddenlink",2019-09-01,"EUREKA, CA",10
"Suddenlink",2019-09-08,"EUREKA, CA",25
"Suddenlink",2019-09-15,"EUREKA, CA",18
"Suddenlink",2019-09-22,"EUREKA, CA",5
"Suddenlink",2019-09-29,"EUREKA, CA",10
"Suddenlink",2019-10-06,"EUREKA, CA",8
"Suddenlink",2019-10-13,"EUREKA, CA",6
"Suddenlink",2019-10-20,"EUREKA, CA",11
"Suddenlink",2019-10-27,"EUREKA, CA",6
"Suddenlink",2019-11-03,"EUREKA, CA",4
"Suddenlink",2019-11-10,"EUREKA, CA",15
"Suddenlink",2019-11-17,"EUREKA, CA",9
"Suddenlink",2019-11-24,"EUREKA, CA",6
"Suddenlink",2019-12-01,"EUREKA, CA",5
"Suddenlink",2019-12-08,"EUREKA, CA",9
"Suddenlink",2019-12-15,"EUREKA, CA",12
"Suddenlink",2019-12-22,"EUREKA, CA",3
"Suddenlink",2019-12-29,"EUREKA, CA",7
"Suddenlink",2020-01-05,"EUREKA, CA",8
"Suddenlink",2020-01-12,"EUREKA, CA",10
"Suddenlink",2020-01-19,"EUREKA, CA",13
"Suddenlink",2020-01-26,"EUREKA, CA",10
"Suddenlink",2020-02-02,"EUREKA, CA",3
"Suddenlink",2020-02-09,"EUREKA, CA",6
"Suddenlink",2020-02-16,"EUREKA, CA",11
"Suddenlink",2020-02-23,"EUREKA, CA",12
"Suddenlink",2020-03-01,"EUREKA, CA",9
"Suddenlink",2020-03-08,"EUREKA, CA",8
"Suddenlink",2020-03-15,"EUREKA, CA",8
"Suddenlink",2020-03-22,"EUREKA, CA",5
"Suddenlink",2020-03-29,"EUREKA, CA",3
"Suddenlink",2020-04-05,"EUREKA, CA",7
"Suddenlink",2020-04-12,"EUREKA, CA",2
"Suddenlink",2020-04-19,"EUREKA, CA",5
"Suddenlink",2020-04-26,"EUREKA, CA",9
"Suddenlink",2020-05-03,"EUREKA, CA",8
"Suddenlink",2020-05-10,"EUREKA, CA",10
"Suddenlink",2020-05-17,"EUREKA, CA",5
"Suddenlink",2020-05-24,"EUREKA, CA",8
"Suddenlink",2020-05-31,"EUREKA, CA",10
"Suddenlink",2020-06-07,"EUREKA, CA",8
"Suddenlink",2020-06-14,"EUREKA, CA",8
"Suddenlink",2020-06-21,"EUREKA, CA",5
"Suddenlink",2020-06-28,"EUREKA, CA",10
"Suddenlink",2020-07-05,"EUREKA, CA",14
"Suddenlink",2020-07-12,"EUREKA, CA",7
"Suddenlink",2020-07-19,"EUREKA, CA",9
"Suddenlink",2020-07-26,"EUREKA, CA",9
"Suddenlink",2020-08-02,"EUREKA, CA",7
"Suddenlink",2020-08-09,"EUREKA, CA",21
"Suddenlink",2020-08-16,"EUREKA, CA",10
"Suddenlink",2020-08-23,"EUREKA, CA",17
"Suddenlink",2020-08-30,"EUREKA, CA",16
"Suddenlink",2020-09-06,"EUREKA, CA",5
"Suddenlink",2020-09-13,"EUREKA, CA",14
"Suddenlink",2020-09-20,"EUREKA, CA",4
"Suddenlink",2020-09-27,"EUREKA, CA",12
"Suddenlink",2020-10-04,"EUREKA, CA",11
"Suddenlink",2020-10-11,"EUREKA, CA",22
"Suddenlink",2020-10-18,"EUREKA, CA",14
"Suddenlink",2020-10-25,"EUREKA, CA",4
"Suddenlink",2020-11-01,"EUREKA, CA",17
"Suddenlink",2020-11-08,"EUREKA, CA",7
"Suddenlink",2020-11-15,"EUREKA, CA",15
"Suddenlink",2020-11-22,"EUREKA, CA",9
"Suddenlink",2020-11-29,"EUREKA, CA",12
"Suddenlink",2020-12-06,"EUREKA, CA",15
"Suddenlink",2020-12-13,"EUREKA, CA",12
"Suddenlink",2020-12-20,"EUREKA, CA",6
"Suddenlink",2020-12-27,"EUREKA, CA",5
"Suddenlink",2021-01-03,"EUREKA, CA",15
"Suddenlink",2021-01-10,"EUREKA, CA",12
"Suddenlink",2021-01-17,"EUREKA, CA",10
"Suddenlink",2021-01-24,"EUREKA, CA",9
"Suddenlink",2021-01-31,"EUREKA, CA",15
"Suddenlink",2021-02-07,"EUREKA, CA",10
"Suddenlink",2021-02-14,"EUREKA, CA",12
"Suddenlink",2021-02-21,"EUREKA, CA",11
"Suddenlink",2021-02-28,"EUREKA, CA",15
"Suddenlink",2021-03-07,"EUREKA, CA",12
"Suddenlink",2021-03-14,"EUREKA, CA",15
"Suddenlink",2021-03-21,"EUREKA, CA",14
"Suddenlink",2021-03-28,"EUREKA, CA",10
"Suddenlink",2021-04-04,"EUREKA, CA",12
"Suddenlink",2021-04-11,"EUREKA, CA",15
"Suddenlink",2021-04-18,"EUREKA, CA",16
"Suddenlink",2021-04-25,"EUREKA, CA",20
"Suddenlink",2021-05-02,"EUREKA, CA",9
"Suddenlink",2021-05-09,"EUREKA, CA",10
"Suddenlink",2021-05-16,"EUREKA, CA",13
"Suddenlink",2021-05-23,"EUREKA, CA",12
"Suddenlink",2021-05-30,"EUREKA, CA",8
"Suddenlink",2021-06-06,"EUREKA, CA",11
"Suddenlink",2021-06-13,"EUREKA, CA",19
"Suddenlink",2021-06-20,"EUREKA, CA",21
"Suddenlink",2021-06-27,"EUREKA, CA",11
"Suddenlink",2021-07-04,"EUREKA, CA",12
"Suddenlink",2021-07-11,"EUREKA, CA",14
"Suddenlink",2021-07-18,"EUREKA, CA",16
"Suddenlink",2021-07-25,"EUREKA, CA",11
"Suddenlink",2021-08-01,"EUREKA, CA",10
"Suddenlink",2021-08-08,"EUREKA, CA",16
"Suddenlink",2021-08-15,"EUREKA, CA",9
"Suddenlink",2021-08-22,"EUREKA, CA",18
"Suddenlink",2021-08-29,"EUREKA, CA",10
"Suddenlink",2021-09-05,"EUREKA, CA",11
"Suddenlink",2021-09-12,"EUREKA, CA",11
"Suddenlink",2021-09-19,"EUREKA, CA",21
"Suddenlink",2016-01-03,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2016-01-10,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2016-01-17,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-01-24,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2016-01-31,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2016-02-07,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-02-14,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2016-02-21,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2016-02-28,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-03-06,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2016-03-13,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2016-03-20,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2016-03-27,"GREENVILLE-NEW BERN, NC",17
"Suddenlink",2016-04-03,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2016-04-10,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-04-17,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2016-04-24,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2016-05-01,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2016-05-08,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2016-05-15,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2016-05-22,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2016-05-29,"GREENVILLE-NEW BERN, NC",8
"Suddenlink",2016-06-05,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-06-12,"GREENVILLE-NEW BERN, NC",17
"Suddenlink",2016-06-19,"GREENVILLE-NEW BERN, NC",35
"Suddenlink",2016-06-26,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2016-07-03,"GREENVILLE-NEW BERN, NC",12
"Suddenlink",2016-07-10,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2016-07-17,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2016-07-24,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2016-07-31,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2016-08-07,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2016-08-14,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2016-08-21,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2016-08-28,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-09-04,"GREENVILLE-NEW BERN, NC",16
"Suddenlink",2016-09-11,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2016-09-18,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2016-09-25,"GREENVILLE-NEW BERN, NC",33
"Suddenlink",2016-10-02,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2016-10-09,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2016-10-16,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-10-23,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2016-10-30,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-11-06,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2016-11-13,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2016-11-20,"GREENVILLE-NEW BERN, NC",12
"Suddenlink",2016-11-27,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2016-12-04,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2016-12-11,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2016-12-18,"GREENVILLE-NEW BERN, NC",16
"Suddenlink",2016-12-25,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2017-01-01,"GREENVILLE-NEW BERN, NC",17
"Suddenlink",2017-01-08,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2017-01-15,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2017-01-22,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2017-01-29,"GREENVILLE-NEW BERN, NC",35
"Suddenlink",2017-02-05,"GREENVILLE-NEW BERN, NC",14
"Suddenlink",2017-02-12,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2017-02-19,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2017-02-26,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2017-03-05,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2017-03-12,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2017-03-19,"GREENVILLE-NEW BERN, NC",35
"Suddenlink",2017-03-26,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2017-04-02,"GREENVILLE-NEW BERN, NC",34
"Suddenlink",2017-04-09,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2017-04-16,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2017-04-23,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2017-04-30,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2017-05-07,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2017-05-14,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2017-05-21,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2017-05-28,"GREENVILLE-NEW BERN, NC",9
"Suddenlink",2017-06-04,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2017-06-11,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2017-06-18,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2017-06-25,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2017-07-02,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2017-07-09,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2017-07-16,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2017-07-23,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2017-07-30,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2017-08-06,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2017-08-13,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2017-08-20,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2017-08-27,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2017-09-03,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2017-09-10,"GREENVILLE-NEW BERN, NC",34
"Suddenlink",2017-09-17,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2017-09-24,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2017-10-01,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2017-10-08,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2017-10-15,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2017-10-22,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2017-10-29,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2017-11-05,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2017-11-12,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2017-11-19,"GREENVILLE-NEW BERN, NC",17
"Suddenlink",2017-11-26,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2017-12-03,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2017-12-10,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2017-12-17,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2017-12-24,"GREENVILLE-NEW BERN, NC",10
"Suddenlink",2017-12-31,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2018-01-07,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2018-01-14,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2018-01-21,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2018-01-28,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2018-02-04,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2018-02-11,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2018-02-18,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2018-02-25,"GREENVILLE-NEW BERN, NC",36
"Suddenlink",2018-03-04,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2018-03-11,"GREENVILLE-NEW BERN, NC",32
"Suddenlink",2018-03-18,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2018-03-25,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2018-04-01,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2018-04-08,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2018-04-15,"GREENVILLE-NEW BERN, NC",33
"Suddenlink",2018-04-22,"GREENVILLE-NEW BERN, NC",14
"Suddenlink",2018-04-29,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2018-05-06,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2018-05-13,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2018-05-20,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2018-05-27,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2018-06-03,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2018-06-10,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2018-06-17,"GREENVILLE-NEW BERN, NC",34
"Suddenlink",2018-06-24,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2018-07-01,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2018-07-08,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2018-07-15,"GREENVILLE-NEW BERN, NC",7
"Suddenlink",2018-07-22,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2018-07-29,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2018-08-05,"GREENVILLE-NEW BERN, NC",33
"Suddenlink",2018-08-12,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2018-08-19,"GREENVILLE-NEW BERN, NC",35
"Suddenlink",2018-08-26,"GREENVILLE-NEW BERN, NC",35
"Suddenlink",2018-09-02,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2018-09-09,"GREENVILLE-NEW BERN, NC",11
"Suddenlink",2018-09-16,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2018-09-23,"GREENVILLE-NEW BERN, NC",38
"Suddenlink",2018-09-30,"GREENVILLE-NEW BERN, NC",43
"Suddenlink",2018-10-07,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2018-10-14,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2018-10-21,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2018-10-28,"GREENVILLE-NEW BERN, NC",39
"Suddenlink",2018-11-04,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2018-11-11,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2018-11-18,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2018-11-25,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2018-12-02,"GREENVILLE-NEW BERN, NC",62
"Suddenlink",2018-12-09,"GREENVILLE-NEW BERN, NC",38
"Suddenlink",2018-12-16,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2018-12-23,"GREENVILLE-NEW BERN, NC",9
"Suddenlink",2018-12-30,"GREENVILLE-NEW BERN, NC",12
"Suddenlink",2019-01-06,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2019-01-13,"GREENVILLE-NEW BERN, NC",16
"Suddenlink",2019-01-20,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2019-01-27,"GREENVILLE-NEW BERN, NC",33
"Suddenlink",2019-02-03,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2019-02-10,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2019-02-17,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2019-02-24,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2019-03-03,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-03-10,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2019-03-17,"GREENVILLE-NEW BERN, NC",33
"Suddenlink",2019-03-24,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2019-03-31,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2019-04-07,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-04-14,"GREENVILLE-NEW BERN, NC",32
"Suddenlink",2019-04-21,"GREENVILLE-NEW BERN, NC",42
"Suddenlink",2019-04-28,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2019-05-05,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2019-05-12,"GREENVILLE-NEW BERN, NC",28
"Suddenlink",2019-05-19,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2019-05-26,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2019-06-02,"GREENVILLE-NEW BERN, NC",41
"Suddenlink",2019-06-09,"GREENVILLE-NEW BERN, NC",46
"Suddenlink",2019-06-16,"GREENVILLE-NEW BERN, NC",43
"Suddenlink",2019-06-23,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2019-06-30,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2019-07-07,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2019-07-14,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2019-07-21,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-07-28,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2019-08-04,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2019-08-11,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2019-08-18,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-08-25,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2019-09-01,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2019-09-08,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2019-09-15,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2019-09-22,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-09-29,"GREENVILLE-NEW BERN, NC",45
"Suddenlink",2019-10-06,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2019-10-13,"GREENVILLE-NEW BERN, NC",36
"Suddenlink",2019-10-20,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2019-10-27,"GREENVILLE-NEW BERN, NC",43
"Suddenlink",2019-11-03,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-11-10,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2019-11-17,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2019-11-24,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2019-12-01,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2019-12-08,"GREENVILLE-NEW BERN, NC",40
"Suddenlink",2019-12-15,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2019-12-22,"GREENVILLE-NEW BERN, NC",16
"Suddenlink",2019-12-29,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2020-01-05,"GREENVILLE-NEW BERN, NC",34
"Suddenlink",2020-01-12,"GREENVILLE-NEW BERN, NC",35
"Suddenlink",2020-01-19,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2020-01-26,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2020-02-02,"GREENVILLE-NEW BERN, NC",29
"Suddenlink",2020-02-09,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2020-02-16,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2020-02-23,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2020-03-01,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2020-03-08,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2020-03-15,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2020-03-22,"GREENVILLE-NEW BERN, NC",27
"Suddenlink",2020-03-29,"GREENVILLE-NEW BERN, NC",16
"Suddenlink",2020-04-05,"GREENVILLE-NEW BERN, NC",12
"Suddenlink",2020-04-12,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2020-04-19,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2020-04-26,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2020-05-03,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2020-05-10,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2020-05-17,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2020-05-24,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2020-05-31,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2020-06-07,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2020-06-14,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2020-06-21,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2020-06-28,"GREENVILLE-NEW BERN, NC",18
"Suddenlink",2020-07-05,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2020-07-12,"GREENVILLE-NEW BERN, NC",19
"Suddenlink",2020-07-19,"GREENVILLE-NEW BERN, NC",26
"Suddenlink",2020-07-26,"GREENVILLE-NEW BERN, NC",25
"Suddenlink",2020-08-02,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2020-08-09,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2020-08-16,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2020-08-23,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2020-08-30,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2020-09-06,"GREENVILLE-NEW BERN, NC",22
"Suddenlink",2020-09-13,"GREENVILLE-NEW BERN, NC",37
"Suddenlink",2020-09-20,"GREENVILLE-NEW BERN, NC",31
"Suddenlink",2020-09-27,"GREENVILLE-NEW BERN, NC",23
"Suddenlink",2020-10-04,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2020-10-11,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2020-10-18,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2020-10-25,"GREENVILLE-NEW BERN, NC",30
"Suddenlink",2020-11-01,"GREENVILLE-NEW BERN, NC",21
"Suddenlink",2020-11-08,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2020-11-15,"GREENVILLE-NEW BERN, NC",24
"Suddenlink",2020-11-22,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2020-11-29,"GREENVILLE-NEW BERN, NC",15
"Suddenlink",2020-12-06,"GREENVILLE-NEW BERN, NC",14
"Suddenlink",2020-12-13,"GREENVILLE-NEW BERN, NC",20
"Suddenlink",2020-12-20,"GREENVILLE-NEW BERN, NC",17
"Suddenlink",2020-12-27,"GREENVILLE-NEW BERN, NC",13
"Suddenlink",2021-01-03,"GREENVILLE-NEW BERN, NC",23
